level_0	index	sid	nid	size	dilated_size	scaling	magnification	image_type	Channel	Nuclei	x	y	z	Value	FWHM	SNR	NSNR	Label	SNR2	Value2
211	211	1	124	5941	9644	1.0	20x	raw	a647	0	551.073	357.939	55.045	0.231	2.49	2.975	-1.0	0	3.33356538018427	0.231
212	212	1	124	5941	9644	1.0	20x	raw	a647	83	575.807	349.046	50.945	0.231	1.6	7.226	1.099	0	9.23344888243707	0.231
213	213	1	19	2405	4261	1.0	20x	raw	a647	0	88.103	55.942	56.973	0.229	2.406	10.227	-1.0	0	5.8639588380279815	0.229
215	215	1	18	11165	21464	1.0	20x	raw	a647	13	75.145	74.125	54.927	0.229	2.384	2.316	1.18	0	2.8091422179265	0.229
216	216	1	6	4677	8732	1.0	20x	raw	a647	0	78.949	260.92900000000003	55.222	0.229	1.601	1.332	-1.0	0	1.9276319391903305	0.229
217	217	1	76	5103	11637	1.0	20x	raw	a647	158	246.829	617.998	50.786	0.229	2.3280000000000003	6.766	1.246	0	5.19251895053112	0.229
284	284	1	18	11165	21464	1.0	20x	raw	a647	13	77.084	70.02600000000001	58.176	0.211	2.588	9.759	1.148	0	4.3615403962264105	0.211
219	219	1	120	15858	22102	1.0	20x	raw	a647	83	487.967	362.098	54.15	0.227	3.936	11.659	1.287	0	9.502453916937801	0.227
248	248	1	22	6235	10654	1.0	20x	raw	a647	13	136.09	96.875	57.023	0.221	2.137	10.56	1.211	0	8.54202748372756	0.221
222	222	1	152	5833	11405	1.0	20x	raw	a647	0	621.9119999999998	456.974	46.914	0.226	2.174	4.207	-1.0	0	4.595535035165558	0.226
223	223	1	116	6376	11709	1.0	20x	raw	a647	0	420.169	180.055	52.966	0.226	1.826	2.026	-1.0	0	2.7150325810385096	0.226
291	291	1	116	6376	11709	1.0	20x	raw	a647	0	426.003	177.023	56.975	0.21	3.519	6.874	-1.0	0	8.265501296403151	0.21
225	225	1	96	4008	9222	1.0	20x	raw	a647	0	359.921	436.913	55.06100000000001	0.225	1.523	9.009	-1.0	0	10.6239414158345	0.225
227	227	1	121	2886	5255	1.0	20x	raw	a647	0	535.864	389.881	52.937	0.225	2.006	2.301	-1.0	0	2.94914755405427	0.225
229	229	1	79	7362	14370	1.0	20x	raw	a647	0	287.965	186.961	53.971	0.225	1.808	5.597	-1.0	0	3.2994360890655803	0.225
230	230	1	79	7362	14370	1.0	20x	raw	a647	0	287.992	188.081	52.917	0.225	2.5610000000000004	3.615	-1.0	0	3.2653453349965096	0.225
232	232	1	79	7362	14370	1.0	20x	raw	a647	0	289.112	186.963	52.886	0.225	1.993	6.4270000000000005	-1.0	0	3.35252888063592	0.225
403	403	1	7	8570	15948	1.0	20x	raw	a647	69	67.965	245.008	51.949	0.191	1.714	6.808	1.229	0	3.11991756908636	0.191
236	236	1	120	15858	22102	1.0	20x	raw	a647	83	535.069	374.94	53.971	0.223	2.049	11.492	1.214	0	9.06604583698519	0.223
238	238	1	84	7434	14410	1.0	20x	raw	a647	11	321.016	43.948	55.83600000000001	0.222	1.761	4.12	1.226	0	4.34821284973924	0.222
239	239	1	18	11165	21464	1.0	20x	raw	a647	13	75.917	68.825	57.07899999999999	0.222	2.494	7.0870000000000015	1.217	0	3.5243542076398504	0.222
240	240	1	84	7434	14410	1.0	20x	raw	a647	0	302.956	47.92	57.043	0.222	2.615	2.678	-1.0	0	3.52857992490593	0.222
241	241	1	1	2988	7363	1.0	20x	raw	a647	0	13.09	116.756	55.06	0.222	1.6	9.969	-1.0	0	6.7927841678697005	0.222
243	243	1	84	7434	14410	1.0	20x	raw	a647	0	303.018	49.066	56.108	0.222	2.298	2.373	-1.0	0	3.0691657916178103	0.222
454	454	1	34	12042	22664	1.0	20x	raw	a647	81	102.0	355.1230000000001	54.01600000000001	0.183	1.868	11.842	1.209	0	4.825596201952429	0.183
246	246	1	123	1679	2676	1.0	20x	raw	a647	83	545.9069999999998	352.009	52.032	0.221	1.78	6.6610000000000005	1.28	0	7.45779473371668	0.221
247	247	1	147	7146	12892	1.0	20x	raw	a647	0	620.999	368.953	50.953	0.221	2.04	6.25	-1.0	0	5.72714833431779	0.221
251	251	1	7	8570	15948	1.0	20x	raw	a647	0	77.999	237.017	50.103	0.22	1.654	4.977	-1.0	0	5.7754138250763285	0.22
556	556	1	63	6998	12637	1.0	20x	raw	a647	0	291.06	621.885	49.905	0.173	1.6	6.705	-1.0	0	7.02702406939047	0.173
618	618	1	7	8570	15948	1.0	20x	raw	a647	0	72.956	230.956	50.023	0.16699999999999998	1.964	4.315	-1.0	0	4.69337031259143	0.16699999999999998
256	256	1	120	15858	22102	1.0	20x	raw	a647	83	498.025	364.082	53.199	0.219	1.868	8.796	1.213	0	6.9005420700679005	0.219
257	257	1	115	1592	2468	1.0	20x	raw	a647	58	412.945	183.96400000000003	48.803	0.219	2.165	13.206	1.287	0	4.6594040084332	0.219
258	258	1	100	6930	11930	1.0	20x	raw	a647	100	380.966	385.001	51.978	0.217	1.297	3.583	1.164	0	3.29634849565292	0.217
259	259	1	26	7168	14005	1.0	20x	raw	a647	13	183.036	156.059	52.73	0.217	1.879	3.652	1.183	0	4.794484672264732	0.217
260	260	1	25	3159	5704	1.0	20x	raw	a647	0	131.968	146.03799999999995	54.035	0.217	1.964	10.664	-1.0	0	8.92489072349136	0.217
261	261	1	2	4356	8129	1.0	20x	raw	a647	0	18.937	191.997	53.833	0.21600000000000005	1.652	11.023	-1.0	0	11.807553703041501	0.21600000000000005
262	262	1	36	11114	18821	1.0	20x	raw	a647	0	109.095	366.034	51.136	0.21600000000000005	1.267	6.2860000000000005	-1.0	0	4.39740215312774	0.21600000000000005
263	263	1	15	12597	21648	1.0	20x	raw	a647	138	37.036	545.992	54.058	0.215	1.557	6.401	1.298	0	6.9415174185132	0.215
265	265	1	6	4677	8732	1.0	20x	raw	a647	69	70.00399999999999	260.996	53.038	0.215	2.95	11.038	1.168	0	3.54728959003239	0.215
266	266	1	28	8946	20405	1.0	20x	raw	a647	0	61.927	182.283	54.201	0.215	1.61	11.244000000000002	-1.0	0	8.7552376569215	0.215
268	268	1	89	10436	20499	1.0	20x	raw	a647	60	380.094	204.042	50.034	0.214	2.202	8.334	1.195	0	7.32391911677292	0.214
527	527	1	147	7146	12892	1.0	20x	raw	a647	93	599.964	365.011	56.903	0.175	1.805	6.131	1.159	0	3.1977763429124906	0.175
271	271	1	147	7146	12892	1.0	20x	raw	a647	0	583.981	366.119	48.044	0.214	2.136	2.017	-1.0	0	2.5350614305869703	0.214
272	272	1	124	5941	9644	1.0	20x	raw	a647	83	574.8240000000002	349.033	53.993	0.214	2.002	9.471	1.067	0	7.153932554140612	0.214
273	273	1	7	8570	15948	1.0	20x	raw	a647	69	60.073	240.993	57.03100000000001	0.214	1.493	4.007	1.175	0	4.60384524911152	0.214
274	274	1	89	10436	20499	1.0	20x	raw	a647	0	379.937	185.817	54.265	0.214	1.59	7.685	-1.0	0	7.12946001556048	0.214
1213	1213	1	143	2781	7235	1.0	20x	raw	a647	0	583.979	126.179	62.872	0.131	1.9	7.317	-1.0	0	5.5115717310244206	0.131
276	276	1	99	6084	10494	1.0	20x	raw	a647	0	357.027	401.114	54.945	0.213	2.077	1.735	-1.0	0	2.46558420867881	0.213
277	277	1	46	6480	13189	1.0	20x	raw	a647	0	141.16899999999995	273.932	53.277	0.213	1.661	10.972	-1.0	0	11.139947205249698	0.213
278	278	1	140	20763	33360	1.0	20x	raw	a647	0	557.883	427.099	52.941	0.213	1.822	7.901	-1.0	0	7.129164879777651	0.213
279	279	1	116	6376	11709	1.0	20x	raw	a647	58	422.844	191.165	55.118	0.212	1.685	9.22	1.288	0	5.92667816229385	0.212
281	281	1	116	6376	11709	1.0	20x	raw	a647	58	432.927	182.007	57.06399999999999	0.212	1.558	5.47	1.33	0	3.20534770286014	0.212
283	283	1	152	5833	11405	1.0	20x	raw	a647	116	614.0319999999998	466.944	52.018	0.212	2.125	2.842	1.171	0	3.13709790268656	0.212
285	285	1	6	4677	8732	1.0	20x	raw	a647	69	68.889	261.096	55.12600000000001	0.211	1.986	5.707000000000002	1.24	0	4.198259042726209	0.211
286	286	1	62	6307	12284	1.0	20x	raw	a647	0	269.04400000000004	642.202	49.966	0.211	1.354	2.496	-1.0	0	2.6778850793564906	0.211
287	287	1	97	3600	9440	1.0	20x	raw	a647	0	334.841	160.23	56.915	0.211	1.654	7.153	-1.0	0	5.90232290170601	0.211
288	288	1	25	3159	5704	1.0	20x	raw	a647	0	134.069	144.934	54.127	0.21	2.145	8.834	-1.0	0	7.34886316784729	0.21
290	290	1	90	3666	9236	1.0	20x	raw	a647	0	312.95	259.869	51.904	0.21	4.604	5.464	-1.0	0	6.31382265738979	0.21
292	292	1	120	15858	22102	1.0	20x	raw	a647	83	498.104	365.09	52.036	0.21	2.748	5.823	1.135	0	4.6699705790446515	0.21
293	293	1	84	7434	14410	1.0	20x	raw	a647	11	311.148	38.974	55.809	0.21	1.633	15.175999999999998	1.206	0	4.02730245312914	0.21
294	294	1	43	1625	3711	1.0	20x	raw	a647	66	104.164	233.083	54.76	0.209	1.783	9.523	1.265	0	4.74957957711281	0.209
295	295	1	120	15858	22102	1.0	20x	raw	a647	0	491.052	388.273	50.947	0.209	2.482	7.4620000000000015	-1.0	0	4.99915319677396	0.209
309	309	1	20	2544	4072	1.0	20x	raw	a647	13	91.142	76.895	54.979	0.206	3.018	10.325	1.224	0	5.95441749133848	0.206
297	297	1	120	15858	22102	1.0	20x	raw	a647	0	511.056	350.857	55.044	0.209	3.756	6.235	-1.0	0	6.14307054648334	0.209
301	301	1	76	5103	11637	1.0	20x	raw	a647	0	261.067	619.201	53.85	0.209	1.729	14.41	-1.0	0	8.289825025021981	0.209
302	302	1	116	6376	11709	1.0	20x	raw	a647	58	434.139	181.96400000000003	54.82	0.209	1.873	3.91	1.179	0	1.91911781545096	0.209
303	303	1	92	7064	12356	1.0	20x	raw	a647	8	378.095	25.223000000000006	54.167	0.209	1.621	8.932	1.244	0	10.3428290870991	0.209
305	305	1	164	8293	17157	1.0	20x	raw	a647	0	650.9159999999998	129.06799999999998	51.952	0.207	1.74	12.415	-1.0	0	7.934537043709072	0.207
307	307	1	79	7362	14370	1.0	20x	raw	a647	54	294.065	207.053	54.977	0.207	2.436	6.151	1.195	0	4.598196361053461	0.207
308	308	1	120	15858	22102	1.0	20x	raw	a647	83	490.098	349.087	53.94	0.206	4.427	3.454	1.243	0	3.12126786470317	0.206
1273	1273	1	119	5734	8814	1.0	20x	raw	a647	0	503.94	347.136	56.883	0.128	1.803	10.663	-1.0	0	2.2067523736885497	0.128
311	311	1	24	5597	9324	1.0	20x	raw	a647	13	141.922	111.82	55.908	0.206	2.177	3.008	1.12	0	2.37314542424502	0.206
313	313	1	116	6376	11709	1.0	20x	raw	a647	0	414.839	216.913	54.063	0.206	1.696	8.318	-1.0	0	5.9788968605809005	0.206
314	314	1	140	20763	33360	1.0	20x	raw	a647	0	557.9830000000002	426.103	55.066	0.205	2.089	6.727	-1.0	0	7.707631899600692	0.205
315	315	1	21	4421	8778	1.0	20x	raw	a647	13	137.968	82.04	54.962	0.205	1.88	2.827	1.093	0	3.57762321292584	0.205
317	317	1	94	3970	7457	1.0	20x	raw	a647	0	399.922	15.963	49.861	0.205	3.858	0.6859999999999999	-1.0	0	1.30244188550088	0.205
318	318	1	84	7434	14410	1.0	20x	raw	a647	0	300.05	22.955	56.919	0.204	0.93	4.032	-1.0	0	3.79579771250152	0.204
319	319	1	26	7168	14005	1.0	20x	raw	a647	13	164.015	146.02700000000004	56.063	0.204	1.643	8.252	1.244	0	8.33212665506049	0.204
320	320	1	26	7168	14005	1.0	20x	raw	a647	0	191.137	165.89	53.01	0.204	1.696	8.916	-1.0	0	6.25948807477947	0.204
1802	1802	1	152	5833	11405	1.0	20x	raw	a647	0	620.82	458.001	44.014	0.107	3.361	1.949	-1.0	0	2.28756771509388	0.107
323	323	1	84	7434	14410	1.0	20x	raw	a647	11	330.916	36.25	56.933	0.203	1.396	17.764	1.148	0	7.3375417174254	0.203
324	324	1	169	3132	6894	1.0	20x	raw	a647	122	636.034	451.943	56.078	0.203	2.23	12.888	1.176	0	4.47938601730036	0.203
325	325	1	79	7362	14370	1.0	20x	raw	a647	54	294.118	206.03	53.905	0.203	2.374	2.074	1.158	0	2.45670879995546	0.203
350	350	1	89	10436	20499	1.0	20x	raw	a647	60	350.05	203.917	50.92100000000001	0.199	1.6	7.494	1.281	0	5.03315831167951	0.199
327	327	1	60	4080	8533	1.0	20x	raw	a647	0	194.05	647.914	53.949	0.202	2.363	2.7030000000000003	-1.0	0	2.43605096885731	0.202
328	328	1	89	10436	20499	1.0	20x	raw	a647	0	394.233	177.959	57.245	0.202	2.201	7.073	-1.0	0	5.955221191016411	0.202
329	329	1	152	5833	11405	1.0	20x	raw	a647	0	612.923	462.038	46.73	0.202	2.071	2.219	-1.0	0	2.91664738953822	0.202
330	330	1	99	6084	10494	1.0	20x	raw	a647	0	365.045	396.261	53.966	0.202	2.841	2.156	-1.0	0	1.92077070053337	0.202
331	331	1	97	3600	9440	1.0	20x	raw	a647	0	376.983	136.05200000000002	53.899	0.202	1.955	7.381	-1.0	0	9.674894292130393	0.202
332	332	1	115	1592	2468	1.0	20x	raw	a647	0	408.209	184.022	48.902	0.202	3.053	2.7060000000000004	-1.0	0	3.7840628608289504	0.202
333	333	1	18	11165	21464	1.0	20x	raw	a647	0	77.855	80.848	55.97	0.202	4.539	2.789	-1.0	0	2.89169273848325	0.202
344	344	1	18	11165	21464	1.0	20x	raw	a647	13	65.914	50.984	55.02	0.2	1.601	15.193	1.336	0	10.6243528401727	0.2
335	335	1	136	2631	6218	1.0	20x	raw	a647	31	522.06	95.082	54.957	0.202	2.084	5.2810000000000015	1.193	0	5.629916159387361	0.202
413	413	1	26	7168	14005	1.0	20x	raw	a647	0	160.084	137.967	56.049	0.189	2.444	7.12	-1.0	0	4.4466417636333	0.189
338	338	1	120	15858	22102	1.0	20x	raw	a647	83	514.866	354.04	52.762	0.201	1.832	11.863	1.237	0	2.39495488705579	0.201
557	557	1	15	12597	21648	1.0	20x	raw	a647	138	37.009	547.115	48.952	0.173	2.298	7.1560000000000015	1.204	0	6.814745117663291	0.173
625	625	1	25	3159	5704	1.0	20x	raw	a647	0	155.921	139.019	50.074	0.166	3.65	3.71	-1.0	0	3.5485566160498703	0.166
353	353	1	24	5597	9324	1.0	20x	raw	a647	13	143.132	112.966	53.872	0.199	1.706	3.621	1.155	0	3.8231155982174703	0.199
408	408	1	152	5833	11405	1.0	20x	raw	a647	0	585.048	464.056	50.094	0.191	2.34	6.54	-1.0	0	6.94510952549111	0.191
346	346	1	152	5833	11405	1.0	20x	raw	a647	0	586.065	463.921	46.057	0.2	2.113	9.511	-1.0	0	6.73315040384636	0.2
348	348	1	76	5103	11637	1.0	20x	raw	a647	158	244.024	613.028	52.972	0.199	1.7280000000000002	3.049	1.128	0	3.95162898540936	0.199
349	349	1	21	4421	8778	1.0	20x	raw	a647	0	107.921	91.012	55.985	0.199	4.502	10.086	-1.0	0	10.3391570672335	0.199
351	351	1	152	5833	11405	1.0	20x	raw	a647	116	594.879	468.164	49.166	0.199	1.524	3.656	1.132	0	4.140616758153991	0.199
374	374	1	24	5597	9324	1.0	20x	raw	a647	13	134.062	130.993	56.957	0.193	1.908	3.874	1.142	0	4.92989487367714	0.193
354	354	1	152	5833	11405	1.0	20x	raw	a647	116	604.933	468.08	48.027	0.198	2.012	5.992000000000001	1.153	0	4.19504251609825	0.198
744	744	1	130	11627	17748	1.0	20x	raw	a647	131	494.977	552.947	54.014	0.157	1.493	10.287	1.222	0	8.3288189281343	0.157
357	357	1	18	11165	21464	1.0	20x	raw	a647	13	79.13	60.008	52.2	0.198	2.095	8.417	1.365	0	3.53172285833992	0.198
358	358	1	124	5941	9644	1.0	20x	raw	a647	0	556.064	365.024	55.005	0.198	3.284	6.994	-1.0	0	3.36490253422532	0.198
359	359	1	12	1818	5197	1.0	20x	raw	a647	0	26.115	471.974	54.941	0.198	1.686	21.356	-1.0	0	13.850818851331804	0.198
599	599	1	89	10436	20499	1.0	20x	raw	a647	60	392.006	187.237	58.128	0.168	1.578	9.64	1.216	0	7.47408070052194	0.168
362	362	1	152	5833	11405	1.0	20x	raw	a647	116	604.867	466.929	50.0	0.197	1.554	8.03	1.226	0	5.1457049343583705	0.197
364	364	1	9	12420	20915	1.0	20x	raw	a647	0	34.968	431.083	50.956	0.196	1.92	6.3279999999999985	-1.0	0	7.41364881240116	0.196
384	384	1	44	5341	11140	1.0	20x	raw	a647	0	127.032	233.051	49.842	0.193	1.877	9.706	-1.0	0	11.050603175616699	0.193
366	366	1	79	7362	14370	1.0	20x	raw	a647	54	278.017	195.89	51.942	0.196	1.97	7.3889999999999985	1.2009999999999998	0	5.62906581981266	0.196
464	464	1	34	12042	22664	1.0	20x	raw	a647	81	79.065	350.9480000000001	56.094	0.182	2.235	3.003	1.151	0	3.55781496576222	0.182
368	368	1	123	1679	2676	1.0	20x	raw	a647	83	545.896	350.9240000000001	54.055	0.195	1.639	6.877000000000002	1.258	0	6.8345465242986	0.195
369	369	1	142	15426	29228	1.0	20x	raw	a647	0	586.948	35.86400000000001	55.11600000000001	0.194	1.911	10.22	-1.0	0	9.88309281858913	0.194
620	620	1	152	5833	11405	1.0	20x	raw	a647	0	604.844	453.016	54.094	0.16699999999999998	1.976	2.513	-1.0	0	2.83448716115558	0.16699999999999998
371	371	1	62	6307	12284	1.0	20x	raw	a647	0	269.088	641.0459999999998	52.012	0.194	2.85	1.331	-1.0	0	1.95775199565341	0.194
373	373	1	89	10436	20499	1.0	20x	raw	a647	0	365.99300000000005	181.919	53.919	0.194	1.901	5.159	-1.0	0	4.1657664062003	0.194
375	375	1	59	4563	10818	1.0	20x	raw	a647	0	224.915	417.0	55.106	0.193	2.536	4.482	-1.0	0	4.22901162239983	0.193
827	827	1	26	7168	14005	1.0	20x	raw	a647	0	190.02	165.93099999999995	57.00899999999999	0.152	2.843	7.5470000000000015	-1.0	0	6.34703376918602	0.152
574	574	1	140	20763	33360	1.0	20x	raw	a647	114	555.992	441.039	52.932	0.17	1.654	7.671	1.135	0	9.605930976339641	0.17
576	576	1	140	20763	33360	1.0	20x	raw	a647	114	556.003	439.921	53.979	0.17	1.4280000000000002	7.93	1.169	0	7.553896379819549	0.17
379	379	1	100	6930	11930	1.0	20x	raw	a647	0	392.936	383.042	56.038	0.193	3.247	3.816	-1.0	0	2.98687856391652	0.193
509	509	1	155	3843	7757	1.0	20x	raw	a647	46	598.966	146.001	53.124	0.177	2.932	5.692	1.164	0	5.642772288141758	0.177
381	381	1	79	7362	14370	1.0	20x	raw	a647	0	300.256	200.039	50.952	0.193	2.264	7.61	-1.0	0	4.15923562527501	0.193
382	382	1	34	12042	22664	1.0	20x	raw	a647	0	95.982	364.934	46.996	0.193	2.369	6.055	-1.0	0	5.34480266378146	0.193
383	383	1	155	3843	7757	1.0	20x	raw	a647	46	600.125	144.967	50.982	0.193	1.921	6.997000000000001	1.252	0	7.10938372630079	0.193
385	385	1	129	2745	7160	1.0	20x	raw	a647	0	474.009	57.896	56.747	0.193	2.356	5.218	-1.0	0	6.46878488801263	0.193
540	540	1	76	5103	11637	1.0	20x	raw	a647	0	268.0	639.992	52.058	0.174	3.807	1.499	-1.0	0	2.26083335572784	0.174
387	387	1	120	15858	22102	1.0	20x	raw	a647	83	509.89	369.961	48.136	0.192	2.168	4.727	1.241	0	4.60007417354012	0.192
388	388	1	20	2544	4072	1.0	20x	raw	a647	0	85.03	90.039	56.955	0.192	1.654	6.215	-1.0	0	7.17652668986312	0.192
389	389	1	20	2544	4072	1.0	20x	raw	a647	0	85.03399999999998	91.035	55.803	0.192	1.396	7.716	-1.0	0	8.41038502571592	0.192
390	390	1	89	10436	20499	1.0	20x	raw	a647	60	382.918	191.062	50.017	0.192	1.589	10.033	1.2	0	5.6815253297105714	0.192
392	392	1	89	10436	20499	1.0	20x	raw	a647	60	383.951	192.099	50.002	0.192	1.354	11.62	1.252	0	9.609697888977461	0.192
393	393	1	22	6235	10654	1.0	20x	raw	a647	13	136.094	95.835	52.971	0.192	2.116	5.408	1.161	0	4.3366982335985895	0.192
395	395	1	7	8570	15948	1.0	20x	raw	a647	0	67.058	227.019	54.036	0.192	2.002	12.422	-1.0	0	11.769951828764201	0.192
396	396	1	93	4572	8153	1.0	20x	raw	a647	8	387.059	33.984	54.90600000000001	0.192	1.268	9.541	1.204	0	9.58702652252253	0.192
397	397	1	73	3704	7917	1.0	20x	raw	a647	15	240.97	47.098	54.773	0.191	2.095	4.628	1.205	0	5.12714529258965	0.191
398	398	1	140	20763	33360	1.0	20x	raw	a647	0	559.039	427.082	55.157	0.191	2.027	7.226	-1.0	0	6.85522358333436	0.191
399	399	1	90	3666	9236	1.0	20x	raw	a647	0	313.9840000000001	261.03	53.034	0.191	3.4330000000000003	4.36	-1.0	0	5.5283076895499095	0.191
400	400	1	114	2301	3820	1.0	20x	raw	a647	58	410.979	211.062	55.955	0.191	1.546	6.89	1.086	0	5.410419079419969	0.191
404	404	1	6	4677	8732	1.0	20x	raw	a647	69	70.03699999999999	259.906	51.898	0.191	2.04	11.14	1.192	0	8.53547789101725	0.191
405	405	1	26	7168	14005	1.0	20x	raw	a647	0	175.074	146.906	55.05	0.191	1.28	1.391	-1.0	0	1.9379643771487296	0.191
406	406	1	89	10436	20499	1.0	20x	raw	a647	60	389.076	200.08900000000003	52.853	0.191	3.575	4.82	1.261	0	5.06936169274353	0.191
534	534	1	89	10436	20499	1.0	20x	raw	a647	0	371.034	193.051	54.058	0.174	1.47	8.041	-1.0	0	6.358672826747888	0.174
409	409	1	6	4677	8732	1.0	20x	raw	a647	0	80.14399999999998	261.97	53.04	0.19	0.665	1.128	-1.0	0	1.14394821662867	0.19
709	709	1	15	12597	21648	1.0	20x	raw	a647	0	33.948	528.007	52.95399999999999	0.159	2.264	5.279	-1.0	0	6.232545527474032	0.159
411	411	1	89	10436	20499	1.0	20x	raw	a647	60	340.0630000000001	204.951	52.022	0.19	1.7619999999999998	3.4810000000000003	1.159	0	2.58714869866637	0.19
412	412	1	29	7401	13649	1.0	20x	raw	a647	111	65.087	438.03	55.981	0.189	2.262	3.693	1.123	0	4.2712418382241895	0.189
494	494	1	120	15858	22102	1.0	20x	raw	a647	83	489.02	361.095	56.985	0.179	4.325	6.511	1.182	0	6.61991848655473	0.179
415	415	1	147	7146	12892	1.0	20x	raw	a647	0	595.184	359.923	52.239	0.189	2.717	3.74	-1.0	0	1.8153166033879096	0.189
416	416	1	129	2745	7160	1.0	20x	raw	a647	0	473.989	565.005	54.041	0.189	3.044	2.983	-1.0	0	3.28533875909484	0.189
417	417	1	25	3159	5704	1.0	20x	raw	a647	0	132.944	145.965	57.00899999999999	0.189	2.44	4.971	-1.0	0	5.3905827683029806	0.189
418	418	1	120	15858	22102	1.0	20x	raw	a647	83	509.921	375.08	48.942	0.188	1.321	1.631	1.238	0	1.92047041283472	0.188
419	419	1	89	10436	20499	1.0	20x	raw	a647	0	365.059	186.299	54.043	0.188	1.955	4.026	-1.0	0	3.35899492104474	0.188
421	421	1	84	7434	14410	1.0	20x	raw	a647	0	298.131	43.114	54.176	0.188	1.45	8.163	-1.0	0	7.36784338456458	0.188
422	422	1	19	2405	4261	1.0	20x	raw	a647	13	102.983	59.982	58.043	0.188	2.268	6.244	1.169	0	7.18770163882638	0.188
423	423	1	116	6376	11709	1.0	20x	raw	a647	58	434.062	180.966	57.0	0.187	2.041	3.158	1.217	0	2.03991276776265	0.187
424	424	1	18	11165	21464	1.0	20x	raw	a647	13	63.804	65.054	56.963	0.187	1.257	4.692	1.181	0	4.3285009660786	0.187
425	425	1	18	11165	21464	1.0	20x	raw	a647	13	64.984	65.074	55.767	0.187	1.418	6.226	1.207	0	7.04385333560099	0.187
426	426	1	59	4563	10818	1.0	20x	raw	a647	0	216.172	391.95	56.036	0.187	1.664	7.745	-1.0	0	5.28964852609675	0.187
427	427	1	120	15858	22102	1.0	20x	raw	a647	83	492.002	354.954	53.044	0.187	2.287	8.36	1.273	0	5.573761072552579	0.187
429	429	1	116	6376	11709	1.0	20x	raw	a647	0	435.024	176.015	53.99800000000001	0.187	2.406	9.683	-1.0	0	2.74788716268323	0.187
430	430	1	122	5016	7657	1.0	20x	raw	a647	83	520.914	344.932	54.226000000000006	0.187	2.6	5.044	1.168	0	4.70931532058234	0.187
431	431	1	35	7477	13270	1.0	20x	raw	a647	0	155.933	402.045	55.049	0.18600000000000005	1.668	8.54	-1.0	0	6.9278646453808	0.18600000000000005
432	432	1	144	2934	7008	1.0	20x	raw	a647	0	572.005	127.05	53.045	0.18600000000000005	3.658	2.946	-1.0	0	3.15194873914379	0.18600000000000005
661	661	1	7	8570	15948	1.0	20x	raw	a647	69	57.972	254.878	58.02	0.163	2.016	4.846	1.234	0	2.10998195568529	0.163
434	434	1	21	4421	8778	1.0	20x	raw	a647	13	112.968	74.013	53.118	0.18600000000000005	2.23	4.165	1.188	0	4.4344854533165	0.18600000000000005
435	435	1	35	7477	13270	1.0	20x	raw	a647	0	157.035	403.078	55.055	0.18600000000000005	1.672	9.747	-1.0	0	7.67829903676504	0.18600000000000005
436	436	1	100	6930	11930	1.0	20x	raw	a647	0	367.208	394.037	57.91	0.18600000000000005	3.613	4.972	-1.0	0	4.5820921761783495	0.18600000000000005
438	438	1	100	6930	11930	1.0	20x	raw	a647	0	383.992	382.074	55.034	0.18600000000000005	1.814	4.74	-1.0	0	3.93506538107513	0.18600000000000005
439	439	1	26	7168	14005	1.0	20x	raw	a647	0	176.078	148.039	56.06800000000001	0.18600000000000005	1.671	2.075	-1.0	0	2.41388703353021	0.18600000000000005
441	441	1	100	6930	11930	1.0	20x	raw	a647	0	401.951	383.033	51.027	0.185	1.6	3.672	-1.0	0	3.92540750024956	0.185
443	443	1	118	6479	10235	1.0	20x	raw	a647	0	461.061	332.853	54.971	0.185	1.988	9.205	-1.0	0	4.31268375353391	0.185
444	444	1	89	10436	20499	1.0	20x	raw	a647	60	392.026	186.013	55.99100000000001	0.185	2.151	6.346	1.199	0	5.931099100318768	0.185
445	445	1	73	3704	7917	1.0	20x	raw	a647	15	226.9	42.06100000000001	54.06800000000001	0.185	1.891	4.888	1.239	0	4.67909067817977	0.185
446	446	1	61	2478	4876	1.0	20x	raw	a647	0	235.902	635.901	52.12600000000001	0.185	1.45	8.585	-1.0	0	5.81323001890002	0.185
448	448	1	119	5734	8814	1.0	20x	raw	a647	83	489.215	338.0540000000001	52.088	0.184	1.74	6.9689999999999985	1.117	0	7.29144251338855	0.184
450	450	1	152	5833	11405	1.0	20x	raw	a647	116	594.039	452.954	54.089	0.184	2.249	3.007	1.1740000000000002	0	3.3764184073164905	0.184
451	451	1	152	5833	11405	1.0	20x	raw	a647	116	598.094	456.175	46.137	0.184	3.866	7.186	1.153	0	5.80404365675764	0.184
452	452	1	99	6084	10494	1.0	20x	raw	a647	100	365.098	407.925	48.32899999999999	0.184	2.467	5.522	1.2	0	5.546331287825391	0.184
453	453	1	119	5734	8814	1.0	20x	raw	a647	83	510.861	331.92	53.06800000000001	0.184	2.869	4.013	1.132	0	3.27871786567365	0.184
455	455	1	7	8570	15948	1.0	20x	raw	a647	69	66.012	251.031	59.82100000000001	0.183	2.17	7.311	1.231	0	6.1435913855476105	0.183
456	456	1	79	7362	14370	1.0	20x	raw	a647	0	292.207	193.881	54.122	0.183	1.653	9.021	-1.0	0	3.3049411281338594	0.183
457	457	1	43	1625	3711	1.0	20x	raw	a647	66	97.85	236.987	51.057	0.183	2.327	6.783	1.207	0	6.27127489711767	0.183
