sid	nid	size	dilated_size	scaling	magnification	image_type	Channel	Nuclei	x	y	z	Value	FWHM	SNR	NSNR	Label	SNR2	Value2
1	7	8570	15948	1.0	60x	raw	a647	68	199.922	751.96	27.943	0.6609999999999999	3.307	9.371	2.7489999999999997	0	12.316146727738099	0.6609999999999999
1	96	4008	9222	1.0	60x	raw	a647	0	1007.095	1271.915	24.820999999999998	0.649	3.5989999999999998	44.266000000000005	-1.0	0	40.2837641197843	0.649
1	96	4008	9222	1.0	60x	raw	a647	0	1005.9	1271.987	26.052	0.649	3.6310000000000002	39.378	-1.0	0	21.299235344824602	0.649
1	100	6930	11930	1.0	60x	raw	a647	100	1153.031	1162.899	22.703000000000003	0.644	3.095	50.86600000000001	2.345	0	56.3487618472332	0.644
1	89	10436	20499	1.0	60x	raw	a647	0	1034.0819999999999	607.0319999999999	20.879	0.642	3.0639999999999996	43.847	-1.0	0	40.040022526075	0.642
1	88	9214	16850	1.0	60x	raw	a647	0	993.995	616.92	26.013	0.6409999999999999	3.2560000000000002	28.6	-1.0	0	11.4295397559393	0.6409999999999999
1	59	4563	10818	1.0	60x	raw	a647	103	642.078	1220.133	26.955	0.636	4.1339999999999995	28.401	2.21	0	13.085688479435401	0.636
1	120	15858	22102	1.0	60x	raw	a647	0	1589.973	1085.019	20.801	0.635	3.548	45.998999999999995	-1.0	0	52.074979410911	0.635
1	114	2301	3820	1.0	60x	raw	a647	58	1214.891	627.0509999999999	26.761999999999997	0.635	3.259	42.556000000000004	2.0869999999999997	0	39.1235565523085	0.635
1	99	6084	10494	1.0	60x	raw	a647	100	1076.934	1197.004	26.955	0.634	2.826	53.395	2.451	0	36.4981738630756	0.634
1	99	6084	10494	1.0	60x	raw	a647	0	1076.855	1180.923	27.073	0.626	3.5269999999999997	5.172999999999999	-1.0	0	5.731789569313331	0.626
1	34	12042	22664	1.0	60x	raw	a647	80	263.015	1053.988	19.837	0.626	3.0180000000000002	32.673	2.352	0	12.894883894831601	0.626
1	79	7362	14370	1.0	60x	raw	a647	54	880.9789999999999	607.028	19.972	0.625	3.17	4.423	2.314	0	5.79992104267274	0.625
1	89	10436	20499	1.0	60x	raw	a647	60	1193.029	545.938	24.9	0.624	3.6310000000000002	36.395	2.295	0	30.540197860475	0.624
